emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
NEUTRAL,MALE,25.073170731707322,36,41,1.96719643493232,0,4.6475142676655832,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,1.96719643493232
DISGUST,MALE,27,0,1,0.029767641797661781,0,1.2871410846710205,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,0.029767641797661781
SURPRISED,MALE,23.2,3,5,0.73110346123576164,0,2.5711708545684813,,,dc202c46a4fa8,2023-09-13 00:00:00,UPN los olivos,0.73110346123576164
DISGUST,MALE,34,1,2,0.70781029760837555,0,5.4833527803421021,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,0.70781029760837555
SURPRISED,MALE,23.799999999999997,2,10,1.7280349930127463,0,6.4571126937866214,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,1.7280349930127463
ANGRY,FEMALE,30.714285714285715,5,7,2.1503938010760715,0,15.702536923544749,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,2.1503938010760715
NEUTRAL,FEMALE,26.173913043478262,13,23,2.0495575285620165,0,7.0322052551352456,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,2.0495575285620165
,,0,105,36255,0.99946342421695589,28,8.3723208751715941,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,0.99946342421695589
SURPRISED,FEMALE,30,0,1,0,0,1.2939577102661133,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,0
DISGUST,FEMALE,24.25,1,4,0.53189116716384888,0,3.1350888013839722,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,0.53189116716384888
ANGRY,MALE,27.352941176470587,6,17,0.93177968338131911,0,5.0642705945407638,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,0.93177968338131911
FEAR,FEMALE,22.25,5,8,1.1940932677437861,0,7.5458441227674484,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,1.1940932677437861
SAD,FEMALE,22.5952380952381,25,42,1.6333056550253839,0,7.35502564055579,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,1.6333056550253839
NEUTRAL,MALE,26.853658536585368,29,41,2.6021199082024395,0,11.499262548074491,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,2.6021199082024395
HAPPY,MALE,22.999999999999996,11,15,1.0579455425341924,0,4.1539953589439387,,,dc202c46a4fa8,2023-09-14 00:00:00,UPN los olivos,1.0579455425341924
,,0,0,2326,0,,9.975374447228269,,,df8852d1f3dad,2023-09-14 00:00:00,UPN Comas,0
