emotion,gender,age,isView,isImpression,dwellTime,mask,sessionTime,zoneId,direction,deviceId,timestamp,deviceName,attentionTime
SAD,MALE,28.632258064516133,71,155,4.6105403147637833,0,10.287159575570012,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,4.6105403147637833
NEUTRAL,FEMALE,27.444444444444439,17,45,1.744674918414266,0,8.1588669114642673,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.744674918414266
NEUTRAL,MALE,29.581560283687949,45,141,1.4469468720073317,0,10.285252771901746,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.4469468720073317
,,0,477,41052,2.2245664095020472,34,8.97845754757452,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,2.2245664095020472
HAPPY,FEMALE,28.18181818181818,6,11,1.4909878753953509,0,3.6691392931071194,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.4909878753953509
ANGRY,MALE,27.404761904761905,18,42,1.2831022306796045,0,4.6924526748203093,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.2831022306796045
NEUTRAL,MALE,29.18181818181818,41,66,2.8222293699160219,0,5.5879023463437054,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,2.8222293699160219
FEAR,MALE,32.173333333333332,15,75,2.2385480275377638,0,10.534640328089397,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,2.2385480275377638
HAPPY,MALE,28.523809523809526,12,21,1.6394842033170991,0,5.4901428392955234,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,1.6394842033170991
DISGUST,FEMALE,34,0,1,0,0,1.1023918390274048,,,dc60b0252e15d,2023-09-18 00:00:00,IPCNA Surco,0
SURPRISED,MALE,27.846153846153847,8,65,1.1961685849560633,0,8.7457115677686854,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,1.1961685849560633
SURPRISED,FEMALE,27.13636363636364,1,22,0.33314352482557297,0,5.5144282200119719,,,d23ac55386b97,2023-09-18 00:00:00,ICPNA Lima Norte,0.33314352482557297
SURPRISED,MALE,28.567567567567568,15,74,1.9893562535826976,0,16.746380540164743,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,1.9893562535826976
FEAR,FEMALE,27.428571428571427,3,7,0.91029378306120634,0,4.240221381187439,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,0.91029378306120634
DISGUST,MALE,29.400000000000002,2,10,0.60813970565795894,0,3.8866977095603943,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,0.60813970565795894
,,0,235,43962,1.8612557720962695,14,7.9898113515094655,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,1.8612557720962695
HAPPY,FEMALE,28,3,3,1.6942672729492188,0,9.1189172267913818,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,1.6942672729492188
,,0,408,55003,2.3753687622886592,280,7.0002853284411621,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,2.3753687622886592
ANGRY,FEMALE,27.763157894736842,10,38,1.2360760284697307,0,8.1826304024771641,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,1.2360760284697307
SURPRISED,FEMALE,29.714285714285715,0,14,0.070913145318627357,0,7.1093581616878518,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,0.070913145318627357
ANGRY,MALE,31.23076923076923,16,26,1.7545450200205266,0,7.8781025478473072,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,1.7545450200205266
DISGUST,FEMALE,30,0,2,0.024674061685800552,0,1.1987301707267761,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,0.024674061685800552
ANGRY,MALE,29.933333333333334,42,150,2.74521416436053,0,14.704939942359927,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,2.74521416436053
SURPRISED,FEMALE,28.833333333333336,4,6,3.2437394857406616,0,5.6898563106854754,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,3.2437394857406616
SAD,FEMALE,26.642857142857142,6,14,2.8865950746605029,0,7.9700475207396906,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,2.8865950746605029
NEUTRAL,FEMALE,24,8,10,2.763885885477066,0,4.9350012898445135,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,2.763885885477066
NEUTRAL,FEMALE,26.482142857142858,24,56,2.3575262343510985,0,6.9639052088771543,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,2.3575262343510985
FEAR,MALE,30.803278688524596,27,122,1.4081579160743529,0,15.431255081149402,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,1.4081579160743529
SAD,MALE,26.641025641025642,23,39,2.5373336369970012,0,5.9480342651024838,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,2.5373336369970012
HAPPY,FEMALE,26.454545454545453,7,22,1.5013454722939059,0,6.0204263492064038,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,1.5013454722939059
SURPRISED,MALE,27,4,13,1.9469362746924164,0,5.7142534210131721,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,1.9469362746924164
SAD,FEMALE,26.873239436619716,60,142,1.4996302490207285,0,5.9816856728473216,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,1.4996302490207285
NEUTRAL,MALE,28.94736842105263,31,38,7.9904460232508807,0,14.710815072059631,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,7.9904460232508807
HAPPY,MALE,28.466666666666672,14,30,2.3464227776974438,0,7.0354909936587013,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,2.3464227776974438
FEAR,MALE,28.75,2,8,0.34375827706285883,0,3.2876799702644348,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,0.34375827706285883
SAD,MALE,29.469230769230769,132,260,3.4082318434573624,0,13.158938148617745,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,3.4082318434573624
ANGRY,FEMALE,27.666666666666668,5,9,1.2413982405430741,0,5.40609343846639,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,1.2413982405430741
NEUTRAL,MALE,29.83240223463687,84,179,2.8663415432008157,0,12.109724248254761,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,2.8663415432008157
HAPPY,MALE,30,1,1,2.7144055366516113,0,5.4347519874572754,,,dc60b0252e15d,2023-09-19 00:00:00,IPCNA Surco,2.7144055366516113
FEAR,FEMALE,29.903225806451616,4,31,0.71021649826850208,0,8.2415411126229081,,,d23ac55386b97,2023-09-19 00:00:00,ICPNA Lima Norte,0.71021649826850208
NEUTRAL,FEMALE,28.25,7,12,3.3674342230790191,0,9.5087885955969487,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,3.3674342230790191
HAPPY,FEMALE,27,1,1,1.7405880689620972,0,2.5741441249847412,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,1.7405880689620972
SURPRISED,MALE,30.636363636363637,7,11,8.1556845307350159,0,15.459186662327159,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,8.1556845307350159
DISGUST,FEMALE,24,1,1,2.6046600341796875,0,3.91502046585083,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,2.6046600341796875
FEAR,MALE,31.194444444444446,11,72,0.84372661961242557,0,13.387895382940769,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,0.84372661961242557
HAPPY,MALE,24.8,4,5,2.1803853660821915,0,3.6646154403686522,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,2.1803853660821915
ANGRY,FEMALE,30.25,3,4,1.4517078797022502,0,4.0535094290971756,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,1.4517078797022502
SAD,MALE,28.9375,19,32,2.8820756857211776,0,7.8157895728945741,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,2.8820756857211776
SAD,FEMALE,26.846153846153843,7,13,3.7479861852797596,0,6.4856834274071913,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,3.7479861852797596
HAPPY,FEMALE,28.863636363636363,13,22,2.0069247474273046,0,5.4566987725821408,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,2.0069247474273046
NEUTRAL,MALE,28.777777777777775,25,45,2.6869337512180214,0,3.9690071741739912,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,2.6869337512180214
ANGRY,MALE,28.859649122807021,19,57,1.1015452858991921,0,3.4512935667707212,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,1.1015452858991921
ANGRY,FEMALE,28.066666666666666,6,30,0.88787166130813688,0,8.354958120981852,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,0.88787166130813688
NEUTRAL,FEMALE,28.176470588235293,24,51,1.8518989300355315,0,5.7798268409336311,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,1.8518989300355315
FEAR,FEMALE,29.026315789473681,9,38,2.8533168802969162,0,11.766429678389901,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,2.8533168802969162
DISGUST,MALE,22,0,2,0,0,5.0085551738739014,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,0
,,0,245,31339,2.3064656838718949,166,8.6191282127756388,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,2.3064656838718949
DISGUST,MALE,30.5,1,2,1.4974557161331177,0,2.9665523767471313,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,1.4974557161331177
SURPRISED,MALE,28.670731707317071,14,82,1.0449633567553498,0,19.299657208163566,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,1.0449633567553498
FEAR,MALE,27.523809523809522,13,21,2.5234466437250376,0,6.1118961771329241,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,2.5234466437250376
SAD,FEMALE,26.783582089552233,142,268,5.5560769118523039,0,13.73751531074296,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,5.5560769118523039
HAPPY,MALE,29.555555555555554,17,27,4.4282966940240422,0,9.34916958985505,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,4.4282966940240422
SURPRISED,FEMALE,29.8,1,30,1.7020937716588378,0,8.5335836132367451,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,1.7020937716588378
NEUTRAL,MALE,29.176470588235297,49,102,3.66279467402233,0,14.38033028677398,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,3.66279467402233
SAD,MALE,28.5864406779661,147,295,5.1304723337640095,0,15.112906270714131,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,5.1304723337640095
DISGUST,FEMALE,27,0,1,0,0,9.4613895416259766,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,0
,,0,312,41161,2.2389263429474022,7,7.3404223226427634,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,2.2389263429474022
FEAR,FEMALE,25.571428571428573,3,7,0.446506512661775,0,2.3819836718695506,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,0.446506512661775
SURPRISED,FEMALE,27.666666666666668,7,9,2.3796249542917525,0,6.8591987291971845,,,dc60b0252e15d,2023-09-20 00:00:00,IPCNA Surco,2.3796249542917525
ANGRY,MALE,29.8469387755102,15,98,1.8525009851437062,0,10.251946298443542,,,d23ac55386b97,2023-09-20 00:00:00,ICPNA Lima Norte,1.8525009851437062
