timestamp,deviceName,deviceId,emotion,gender,zoneId,direction,isImpression,age,dwellTime,attentionTime,sessionTime,isView,mask
2023-08-01 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,ANGRY,MALE,,,48,28.854166666666668,2.9123791015396518,2.9123791015396518,8.1404944869379214,35,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,ANGRY,MALE,,,296,26.709459459459463,1.8256403064289737,1.8256403064289737,5.3324471347638065,134,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,SURPRISED,MALE,,,103,27.28155339805825,0.84468081416409524,0.84468081416409524,3.285849604791808,28,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,HAPPY,FEMALE,,,5,22.4,0.47888009399175646,0.47888009399175646,3.1295850753784178,3,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,NEUTRAL,MALE,,,81,28.037037037037035,0.65439222866426328,0.65439222866426328,3.0247410506377981,26,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,HAPPY,FEMALE,,,27,23.888888888888886,0.78897846932522953,0.78897846932522953,2.0992520694379455,7,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,HAPPY,FEMALE,,,98,20.928571428571431,1.5710545566014864,1.5710545566014864,4.4709896858857618,60,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,SURPRISED,FEMALE,,,57,25.84210526315789,0.73131083138287067,0.73131083138287067,3.3920475098124721,17,0
2023-08-02 00:00:00,Jockey Plaza - SAGA,d859011ad78c9,NEUTRAL,FEMALE,,,132,27.348484848484851,4.9175730678770275,4.9175730678770275,11.277507360234408,120,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,FEAR,FEMALE,,,16,20.375,3.0629931616907315,3.0629931616907315,4.9557483717799187,5,0
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,ANGRY,MALE,,,33,23.999999999999996,0.46492081459449686,0.46492081459449686,3.2049785310571846,9,0
